id_station_itinerance,consolidated_longitude,consolidated_latitude,nbre_pdc,puissance_nominale
FRSIGPSIGE711,2.239694,48.836639,2,22000
FRSIGPSIGE1212,2.276657,48.827045,2,22000
FRSIGPSIGE1712,2.212834,48.824499,2,22000
FRSIGPSIGE1612,2.20638,48.822094,2,22000
FRSIGPSIGE1512,2.227161,48.821484,2,22000
FRSIGPSIGE1312,2.178067,48.830567,2,22000
FRSIGPSIGE1112,2.264953,48.82991,2,22000
FRSIGPSIGE1012,2.188014,48.805695,2,22000
FRSIGPSIGE912,2.192191,48.813019,2,22000
FRSIGPSIGE812,2.240082,48.839897,2,22000
FRSIGPSIGE3511,2.284725,48.799158,1,7000
FRSIGPSIGE4511,2.247755,48.816826,2,24000
FRSIGPSIGE4911,2.222437,48.826646,2,24000
FRSIGPSIGE4812,2.237767,48.850211,2,24000
FRSIGPSIGE4712,2.177418,48.798292,2,24000
FRSIGPSIGE4612,2.237223,48.844739,2,24000
FRSIGPSIGE4461,2.270931,48.921611,1,7000
FRSIGPSIGE5111,2.308342,48.974918,2,24000
FRSIGPSIGE4361,2.264081,48.905256,1,7000
FRSIGPSIGE6011,2.324704,48.73466,2,22000
FRSIGPSIGE6212,2.307657,49.06973,2,22000
FRSIGPSIGE6112,2.320821,49.067314,2,22000
FRSIGPSIGE5912,2.427408,48.802789,2,22000
FRSIGPSIGE5211,2.288422,48.821077,2,24000
FRSIGPSIGE5812,2.234965,48.820297,2,22000
FRSIGPSIGE5422,2.230529,48.640338,2,24000
FRSIGPSIGE5312,2.232979,48.642979,2,24000
FRSIGPSIGE3721,2.282812,48.809693,1,7000
FRSIGPSIGE3841,2.289905,48.804568,1,7000
FRSIGPSIGE3661,2.282806,48.809681,1,7000
FRSIGPSIGE3911,2.301669,48.966448,1,7000
FRSIGPSIGE4251,2.269387,48.915407,1,7000
FRSIGPSIGE4111,2.284057,48.822254,1,7000
FRSIGPSIGE4051,2.280009,48.816557,1,7000
FRSIGPSIGE15241,2.323457,48.941725,1,7000
FRSIGPSIGE15612,2.515321,49.006211,2,22000
FRSIGPSIGE15512,2.519465,49.001676,2,22000
FRSIGPSIGE15361,2.332291,48.935574,1,7000
FRSIGPSIGE15712,2.241748,48.808116,2,22000
FRSIGPSIGE15112,2.441778,48.804958,2,24000
FRSIGPSIGE15012,2.157368,48.889452,2,24000
FRSIGPSIGE14912,2.629187,48.869505,2,22000
FRSIGPSIGE14812,2.604141,48.918367,2,22000
FRSIGPSIGE14722,2.155149,48.885583,2,22000
FRSIGPSIGE15811,2.059222,48.803114,2,22000
FRSIGPSIGE13311,2.227715,48.787877,2,7000
FRSIGPSIGE16612,2.518227,48.923959,2,22000
FRSIGPSIGE17112,2.569549,48.929952,2,22000
FRSIGPSIGE17012,2.513673,48.748812,2,22000
FRSIGPSIGE16912,2.169688,48.846574,2,22000
FRSIGPSIGE16812,2.064108,48.803135,2,22000
FRSIGPSIGE16712,2.149957,48.833635,2,7000
FRSIGPSIGE16512,2.23971,48.879812,2,24000
FRSIGPSIGE16412,2.069517,48.799693,2,24000
FRSIGPSIGE16312,2.199466,48.827906,2,24000
FRSIGPSIGE16212,2.432908,48.797861,2,22000
FRSIGPSIGE16012,2.244992,48.880643,2,22000
FRSIGPSIGE15912,2.245622,48.884208,2,22000
FRSIGPSIGE14612,2.36695,49.087523,2,22000
FRSIGPSIGE14421,2.232187,48.887726,1,7000
FRSIGPSIGE13861,2.297148,48.92004,1,7000
FRSIGPSIGE13761,2.294767,48.922874,1,7000
FRSIGPSIGE14221,2.23608,48.87624,1,7000
FRSIGPSIGE13661,2.306643,48.933824,1,7000
FRSIGPSIGE13561,2.301197,48.930646,1,7000
FRSIGPSIGE13911,2.307748,48.920737,1,7000
FRSIGPSIGE14511,2.290551,48.821902,2,22000
FRSIGPSIGE14161,2.321018,48.92301,1,7000
FRSIGPSIGE13411,2.303511,48.946266,1,7000
FRS47PMB4710611,0.293672,44.455635,2,22000
FRS47PMB474811,0.805496,44.396168,2,22000
FRS47PMB475111,0.618712,44.192516,2,22000
FRS47PMB475012,0.513095,44.225597,2,22000
FRS47PMB474912,0.627324,44.205681,2,22000
FRS47PMB474612,0.586944,44.400085,2,22000
FRS47PMB474712,0.619786,44.206921,2,22000
FRS47PMB475211,0.130918,44.435215,2,22000
FRS47PMB474512,0.619894,44.206848,2,22000
FRS47PMB475312,0.616936,44.199535,2,22000
FRS47PMB474411,0.591341,44.398441,2,22000
FRS47PMB475411,0.451676,44.505325,2,22000
FRS47PMB475511,0.616868,44.191933,2,22000
FRS47PMB475611,0.310212,44.390133,2,22000
FRS47PMB475811,0.30878,44.391033,2,22000
FRS47PMB475911,0.340556,44.301109,2,22000
FRS47PMB476011,0.707673,44.405212,2,22000
FRS47PMB474211,0.516944,44.17889,2,22000
FRS47PMB474312,0.611923,44.203743,2,22000
FRS47PMB478511,0.621467,44.442345,2,22000
FRS47PMB478611,0.689687,44.175274,2,22000
FRS47PMB478711,0.090439,44.313465,2,22000
FRS47PMB478811,0.088177,44.31319,2,22000
FRS47PMB478911,0.493029,44.397484,2,22000
FRS47PMB479011,0.591389,44.651669,2,22000
FRS47PMB479111,0.7375,44.115276,2,22000
FRS47PMB479211,0.376292,44.360611,2,22000
FRS47PMB479311,0.378629,44.361179,2,22000
FRS47PMB479411,0.025985,44.447399,2,22000
FRS47PMB479511,0.554053,44.221779,2,22000
FRS47PMB479611,0.552938,44.220078,2,22000
FRS47PMB479711,0.270507,44.286812,2,22000
FRS47PMB479811,0.274231,44.291206,2,22000
FRS47PMB476111,0.650561,44.063637,2,22000
FRS47PMB478111,0.669306,44.186966,2,22000
FRS47PMB478411,0.625405,44.442253,2,22000
FRS47PMB478312,0.299375,44.258472,2,22000
FRS47PMB478212,0.102908,44.385929,2,22000
FRS47PMB478012,0.999401,44.40205,2,50000
FRS47PMB479911,0.890833,44.38361,2,22000
FRS47PMB477912,0.676419,44.18615,2,22000
FRS47PMB477812,0.07137,44.295952,2,50000
FRS47PMB4710411,0.640469,44.245251,2,22000
FRS47PMB4710911,0.267636,44.290688,3,150000
FRS47PMB4710512,0.159444,44.448612,2,22000
FRS47PMB4710312,0.644147,44.238674,2,22000
FRS47PMB4710011,0.181111,44.675556,2,22000
FRS47PMB4710212,0.347643,44.222729,2,22000
FRS47PMB4710112,0.577217,44.16872,2,22000
FRS47PMB476211,0.706495,44.408772,2,22000
FRS47PMB476611,0.745556,44.638332,2,22000
FRS47PMB476911,0.655556,44.170834,2,22000
FRS47PMB476812,0.216508,44.506062,2,22000
FRS47PMB476712,0.663889,44.181389,2,22000
FRS47PMB476512,0.670505,44.416508,2,22000
FRS47PMB477011,0.608545,44.170858,3,50000
FRS47PMB476412,0.741111,44.638332,2,22000
FRS47PMB476312,0.882228,44.277363,2,22000
FRS47PMB477111,0.62705,44.160133,2,22000
FRS47PMB477712,0.656492,44.190346,2,22000
FRS47PMB477511,0.67219,44.18623,2,22000
FRS47PMB477612,0.624025,44.536303,2,50000
FRS47PMB477412,0.339443,44.295475,2,50000
FRS47PMB477312,0.630348,44.179935,2,22000
FRS47PMB477211,0.14084,44.50922,3,50000
FRS47PMB47212,0.459611,44.630516,2,22000
FRS47PMB473611,0.690809,44.386063,2,22000
FRS47PMB472311,0.943916,44.482044,2,22000
FRS47PMB472812,0.34265,44.134975,2,22000
FRS47PMB472712,0.333498,44.13789,2,22000
FRS47PMB472612,0.335646,44.134117,2,22000
FRS47PMB472512,0.335512,44.134357,2,22000
FRS47PMB472412,0.985842,44.480385,2,22000
FRS47PMB472212,0.767955,44.530869,2,22000
FRS47PMB471612,0.032222,44.519165,2,22000
FRS47PMB472112,0.760762,44.527367,2,22000
FRS47PMB472012,0.609229,44.141376,2,22000
FRS47PMB471912,0.359663,44.602715,2,22000
FRS47PMB471812,0.256566,44.056007,2,22000
FRS47PMB471712,0.261792,44.056679,2,22000
FRS47PMB472911,0.342304,44.134995,2,22000
FRS47PMB473011,0.806667,44.394165,2,22000
FRS47PMB474112,0.611634,44.203403,2,22000
FRS47PMB474012,0.542454,44.194412,2,22000
FRS47PMB473912,0.095533,44.530373,2,22000
FRS47PMB473812,0.095448,44.530308,2,22000
FRS47PMB473712,0.68865,44.39468,2,22000
FRS47PMB473512,0.509986,44.28891,2,22000
FRS47PMB473412,0.399167,44.249722,2,22000
FRS47PMB473312,0.67833,44.230488,2,22000
FRS47PMB473212,0.681062,44.23138,2,22000
FRS47PMB473112,0.810305,44.384762,2,22000
FRS47PMB47812,0.604511,44.192799,2,22000
FRS47PMB471512,0.163333,44.503887,2,22000
FRS47PMB47111,0.763611,44.283054,2,22000
FRS47PMB47312,0.298611,44.179165,2,22000
FRS47PMB47411,0.659898,44.132675,2,22000
FRS47PMB47511,0.218302,44.409389,2,22000
FRS47PMB47611,0.603436,44.194824,2,22000
FRS47PMB47711,0.606086,44.201248,2,22000
FRS47PMB47911,0.5974,44.190453,2,22000
FRS47PMB471211,0.167222,44.496666,2,22000
FRS47PMB471412,0.168611,44.498611,2,22000
FRS47PMB471311,0.169167,44.501667,2,22000
FRS47PMB471112,0.15449,44.507633,2,22000
FRS47PMB471012,0.177198,44.500938,2,22000
FRCPSPCAPS1812,2.268743,48.66151,2,22000
FRCPSPCAPS1911,2.298674,48.675415,2,22000
FRCPSPCAPS2312,2.191479,48.703136,2,22000
FRCPSPCAPS2011,2.269996,48.657887,2,22000
FRCPSPCAPS2111,2.159423,48.696949,2,22000
FRCPSPCAPS2211,2.267462,48.632023,2,22000
FRCPSPCAPS2612,2.20761,48.73402,2,22000
FRCPSPCAPS2411,2.221078,48.732231,2,22000
FRCPSPCAPS2511,2.168417,48.730614,2,22000
FRCPSPCAPS2911,2.242334,48.661919,2,22000
FRCPSPCAPS2711,2.226933,48.699745,2,22000
FRCPSPCAPS2811,2.279881,48.665501,2,22000
FRCPSPCAPS1712,2.259299,48.713703,2,22000
FRCPSPCAPS1412,2.270542,48.641041,2,22000
FRCPSPCAPS1612,2.243571,48.711727,2,22000
FRCPSPCAPS3011,2.216673,48.673862,2,22000
FRCPSPCAPS1312,2.236749,48.68372,2,22000
FRCPSPCAPS1212,2.295414,48.737225,2,22000
FRCPSPCAPS1112,2.262753,48.626686,2,22000
FRCPSPCAPS1012,2.222766,48.739605,2,22000
FRCPSPCAPS812,2.246326,48.714756,2,22000
FRCPSPCAPS612,2.187464,48.698582,2,22000
FRCPSPCAPS512,2.226447,48.741585,2,22000
FRCPSPCAPS412,2.134319,48.677201,2,22000
FRCPSPCAPS312,2.132646,48.677479,2,22000
FRCPSPCAPS212,2.134818,48.701092,2,22000
FRCPSPCAPS4311,2.292326,48.73232,2,22000
FRCPSPCAPS4411,2.106596,48.700953,2,22000
FRCPSPCAPS111,2.293165,48.676964,2,22000
FRCPSPCAPS4511,2.29254,48.696736,2,22000
FRCPSPCAPS4611,2.273265,48.73428,2,22000
FRCPSPCAPS4711,2.283376,48.730587,2,22000
FRCPSPCAPS4911,2.274164,48.711114,2,22000
FRCPSPCAPS5011,2.291233,48.700448,2,22000
FRCPSPCAPS5111,2.274077,48.708309,2,22000
FRCPSPCAPS5311,2.234448,48.717192,2,22000
FRCPSPCAPS5411,2.232224,48.717692,1,22000
FRCPSPCAPS5511,2.294588,48.695099,2,22000
FRCPSPCAPS4212,2.233518,48.697381,2,22000
FRCPSPCAPS3111,2.24285,48.659538,2,22000
FRCPSPCAPS3211,2.142571,48.714664,2,22000
FRCPSPCAPS3311,2.261823,48.689507,2,22000
FRCPSPCAPS3411,2.276495,48.664589,2,22000
FRCPSPCAPS3511,2.273306,48.644867,2,22000
FRCPSPCAPS3611,2.294186,48.701866,2,22000
FRCPSPCAPS3711,2.259031,48.730156,2,22000
FRCPSPCAPS3811,2.257871,48.735409,2,22000
FRCPSPCAPS3911,2.116799,48.687965,2,22000
FRCPSPCAPS4011,2.316214,48.684934,2,22000
FRCPSPCAPS4111,2.272193,48.725075,2,22000
FRE04POAZS1432,1.268193,45.814212,3,150000
FRE04POAZS10233,3.098543,50.645579,3,150000
FRE04POAZS21512,1.5076,45.16407,2,50000
FRE04POAZS19222,-0.976783,45.954433,3,150000
FRE04POAZS19421,0.322088,46.59909,3,150000
FRE04POAZS19821,3.21121,50.19432,3,150000
FRE04POAZS21311,-0.602749,44.786403,2,50000
FRE04POAZS21821,0.18295,48.027775,3,150000
FRE04POAZS18823,2.64417,48.828511,3,150000
FRE04POAZS21911,6.221395,49.120483,2,50000
FRE04POAZS22121,6.8633,47.628899,3,150000
FRE04POAZS22411,3.330305,46.590128,3,150000
FRE04POAZS2321,2.56331,48.64879,2,50000
FRE04POAZS17023,3.643388,49.582576,3,150000
FRE04POAZS16423,4.566611,47.251353,3,150000
FRE04POAZS12633,3.14912,45.819579,3,150000
FRE04POAZS10322,1.669763,46.820196,2,50000
FRE04POAZS8033,7.293566,47.759518,3,150000
FRE04POAZS4322,-1.59105,47.262201,2,50000
FRE04POAZS22511,5.899208,45.59193,3,150000
FRE04POAZS24511,1.466318,49.095829,4,150000
FRE04POAZS24112,-1.519112,43.492885,3,180000
FRE04POAZS24211,4.80384,45.76165,3,200000
FRE04POAZS24311,1.016885,47.403579,3,200000
FRE04POAZS23912,0.08352,49.36012,2,24000
FRE04POAZS24811,0.189267,49.529647,2,150000
FRE04POAZS24911,0.968916,49.534125,3,150000
FRE04POAZS22811,0.07665,49.36376,2,22000
FRE04POAZS22611,5.9003,45.593597,3,150000
FRE04POAZS22711,2.495323,48.77495,1,50000
FRE04POAZS23712,0.06664,49.3547,2,24000
FRE04POAZS23111,0.07346,49.3443,2,22000
FRE04POAZS23311,0.082,49.36005,2,22000
FRE04POAZS23411,0.0724,49.35691,2,22000
FRE04POAZS23511,0.08258,49.36224,2,22000
FRS40PMB404112,-1.442726,43.661537,2,22000
FRS40PMB40111,-1.167335,44.395638,2,22000
FRS40PMB409312,-0.74467,43.591513,2,24000
FRS40PMB409214,-0.962171,44.3279,4,4000
FRS40PMB404012,-1.430495,43.708202,2,22000
FRS40PMB401211,-1.258727,44.03413,2,22000
FRS40PMB401311,-0.985157,44.231018,2,22000
FRS40PMB401411,-1.378626,43.814949,2,22000
FRS40PMB401511,-1.292032,44.213303,2,22000
FRS40PMB401611,-1.385066,43.851494,2,22000
FRS40PMB401711,-0.491801,43.896542,2,22000
FRS40PMB401811,-0.482222,43.89635,2,22000
FRS40PMB401911,-0.502202,43.886929,2,22000
FRS40PMB402011,-0.497182,43.89362,2,22000
FRS40PMB401112,-0.920244,44.211601,2,22000
FRS40PMB401012,-0.187404,43.968964,2,22000
FRS40PMB40512,-1.0557,43.713142,2,22000
FRS40PMB40211,-1.439685,43.653248,2,22000
FRS40PMB40311,-1.055476,43.708969,2,22000
FRS40PMB40411,-1.040466,43.707176,2,22000
FRS40PMB40611,-1.066157,43.698608,2,22000
FRS40PMB40711,0.008552,43.98666,2,22000
FRS40PMB40811,-0.380386,43.636551,2,22000
FRS40PMB40911,-0.59247,43.652554,2,22000
FRS40PMB402111,-0.833645,43.710106,2,22000
FRS40PMB403611,-1.306919,43.662987,2,22000
FRS40PMB403212,-1.227091,44.063213,2,22000
FRS40PMB403311,-1.044376,43.726215,2,22000
FRS40PMB403411,-1.052639,43.725822,2,22000
FRS40PMB403511,-0.519344,43.881813,2,22000
FRS40PMB403112,-1.233307,43.708225,2,22000
FRS40PMB403711,-0.487642,43.634613,2,22000
FRS40PMB403811,-1.077171,44.480804,2,22000
FRS40PMB403911,-1.312809,43.610508,2,22000
FRS40PMB402211,-0.761524,44.358582,2,22000
FRS40PMB402611,-0.82855,43.628651,2,22000
FRS40PMB402311,-0.749156,43.750278,2,22000
FRS40PMB402411,-1.071594,44.34993,2,22000
FRS40PMB402511,-1.101548,43.543797,2,22000
FRS40PMB403012,-0.320547,44.034054,2,22000
FRS40PMB402711,-1.121237,44.241581,2,22000
FRS40PMB402811,-0.99688,43.606438,2,22000
FRS40PMB402911,-0.918238,43.919731,2,22000
FRS40PMB406413,-1.224409,43.640213,4,50000
FRS40PMB406314,-0.927685,43.702885,4,4000
FRS40PMB406214,-0.592122,43.657413,4,4000
FRS40PMB406114,-0.928073,43.571198,4,4000
FRS40PMB406014,-0.42846,43.773663,4,4000
FRS40PMB405914,-0.924396,44.03067,4,4000
FRS40PMB406511,-1.425559,43.595455,4,43000
FRS40PMB406813,-1.227322,44.202587,4,50000
FRS40PMB407111,-1.008743,43.69286,4,43000
FRS40PMB407014,-0.503016,43.884914,4,4000
FRS40PMB406914,-1.359458,43.849495,4,4000
FRS40PMB406714,-1.213377,43.77866,4,4000
FRS40PMB406614,-1.303443,43.876064,4,4000
FRS40PMB405814,-0.972001,44.145809,4,4000
FRS40PMB404712,-0.302908,43.891857,2,22000
FRS40PMB405112,-1.250123,44.445004,4,50000
FRS40PMB405014,-0.501203,43.828957,4,4000
FRS40PMB404914,-1.396896,43.631031,4,4000
FRS40PMB404612,-1.410125,43.788254,2,22000
FRS40PMB404512,-1.402247,43.786724,2,22000
FRS40PMB404412,-1.491811,43.545513,2,22000
FRS40PMB404312,-1.32592,43.751686,2,22000
FRS40PMB404212,-0.581232,44.322952,2,22000
FRS40PMB405211,-1.432253,43.645058,4,43000
FRS40PMB405512,-1.053255,43.714935,4,50000
FRS40PMB405714,-1.049525,43.709187,4,4000
FRS40PMB405614,-1.052169,43.695694,4,4000
FRS40PMB405414,-1.041901,43.711033,4,4000
FRS40PMB405314,-1.144952,43.882175,4,4000
FRS40PMB408712,-1.390726,43.670666,4,50000
FRS40PMB408614,-1.237678,43.556313,4,4000
FRS40PMB408514,-1.314985,43.661247,4,4000
FRS40PMB408414,-0.572845,43.760368,4,4000
FRS40PMB407211,-1.446481,43.562065,4,43000
FRS40PMB408314,-0.591106,43.864971,4,4000
FRS40PMB408214,-1.052096,43.723057,4,4000
FRS40PMB409114,-0.946732,44.327576,4,4000
FRS40PMB409014,-1.330115,43.692356,4,4000
FRS40PMB408914,-0.814181,43.835133,4,4000
FRS40PMB408814,-1.328835,43.75444,4,4000
FRS40PMB407614,-1.228767,43.688267,4,4000
FRS40PMB407514,-0.449683,43.916889,4,4000
FRS40PMB407414,-0.922969,43.787643,4,4000
FRS40PMB408114,-1.064402,43.727768,4,4000
FRS40PMB407314,-1.072901,44.353287,4,4000
FRS40PMB407711,-0.232223,43.980003,4,43000
FRS40PMB407913,-1.386023,43.541794,4,50000
FRS40PMB408014,-0.641041,43.928139,4,4000
FRS40PMB407814,-1.125996,43.613544,4,4000
FRTDAPAVTD1541,5.145897,47.295589,2,22000
FRTDAPAVTD2412,4.567375,47.244513,2,22000
FRTDAPAVTD2211,4.791554,49.074225,1,50000
FRTDAPAVTD2011,5.630486,45.577675,1,50000
FRTDAPAVTD1811,6.718141,45.914132,1,50000
FRTDAPAVTD1661,5.052789,47.322222,2,22000
FRTDAPAVTD522,5.346847,48.035643,2,22000
FRTDAPAVTD1411,3.159788,46.872673,1,54000
FRTDAPAVTD1311,5.498871,47.975185,1,54000
FRTDAPAVTD1211,5.497206,47.977395,1,54000
FRTDAPAVTD1011,3.089774,50.122249,1,54000
FRTDAPAVTD811,2.800955,46.355543,1,54000
FRTDAPAVTD721,4.03745,47.504832,1,54000
FRTDAPAVTD621,4.819599,45.631355,1,54000
FRTDAPAVTD412,4.876818,45.019791,2,50000
FRTDAPAVTD321,4.865158,44.865884,1,54000
FRTDAPAVTD221,4.438933,43.868104,1,54000
FRTDAPAVTD191,4.889898,44.023808,2,54000
FRGLYPLYON2111,4.777065,45.913791,2,7000
FRGLYPLYON12821,4.849277,45.761843,1,7000
FRGLYPLYON13011,4.814662,45.717164,2,24000
FRGLYPLYON12922,4.909035,45.734346,2,24000
FRGLYPLYON12741,4.827238,45.7516,1,7000
FRGLYPLYON12641,4.81272,45.773218,1,7000
FRGLYPLYON13612,4.820283,45.869805,2,7000
FRGLYPLYON13111,4.82456,45.746524,2,24000
FRGLYPLYON13512,4.831712,45.864387,2,7000
FRGLYPLYON13422,4.86727,45.774074,2,24000
FRGLYPLYON13322,4.873976,45.77919,2,24000
FRGLYPLYON13222,4.849443,45.753338,2,24000
FRGLYPLYON12541,4.834249,45.781436,1,7000
FRGLYPLYON12011,4.87067,45.735055,2,24000
FRGLYPLYON11922,4.801467,45.756093,2,24000
FRGLYPLYON11822,4.84435,45.797818,2,24000
FRGLYPLYON11741,4.85112,45.766396,1,7000
FRGLYPLYON11641,4.828562,45.777419,1,7000
FRGLYPLYON12312,4.814177,45.788793,2,24000
FRGLYPLYON12422,4.715171,45.786008,2,24000
FRGLYPLYON12111,4.860316,45.742073,2,24000
FRGLYPLYON12222,4.875958,45.742985,2,24000
FRGLYPLYON13711,4.808221,45.727861,2,7000
FRGLYPLYON7311,4.863521,45.756307,1,7000
FRGLYPLYON16011,4.767208,45.751773,2,7000
FRGLYPLYON15911,4.829716,45.688457,2,50000
FRGLYPLYON15822,4.888936,45.760216,2,24000
FRGLYPLYON15722,4.881616,45.770826,2,24000
FRGLYPLYON15622,4.844746,45.835363,2,24000
FRGLYPLYON15522,4.794226,45.692455,2,7000
FRGLYPLYON16111,4.879203,45.782509,1,7000
FRGLYPLYON16521,4.793958,45.793681,1,7000
FRGLYPLYON16441,4.830579,45.726871,1,7000
FRGLYPLYON16341,4.841473,45.759943,1,7000
FRGLYPLYON16241,4.854351,45.763032,1,7000
FRGLYPLYON15422,4.768391,45.583926,2,7000
FRGLYPLYON14511,4.887876,45.730238,1,175000
FRGLYPLYON14422,4.898679,45.762188,2,7000
FRGLYPLYON14312,4.815252,45.729335,2,50000
FRGLYPLYON14212,4.969977,45.72577,2,50000
FRGLYPLYON14112,4.863155,45.82162,2,7000
FRGLYPLYON14012,4.884058,45.804627,2,7000
FRGLYPLYON13912,4.89595,45.821754,2,7000
FRGLYPLYON13812,4.862851,45.880164,2,7000
FRGLYPLYON14611,4.887705,45.730192,2,7000
FRGLYPLYON15011,4.825499,45.70403,2,7000
FRGLYPLYON15312,4.842062,45.639385,2,7000
FRGLYPLYON15212,4.803614,45.88337,2,7000
FRGLYPLYON15112,4.798611,45.747098,2,7000
FRGLYPLYON14912,4.716219,45.814521,2,7000
FRGLYPLYON14812,4.824257,45.67015,2,7000
FRGLYPLYON14712,4.84524,45.862377,2,7000
FRGLYPLYON11541,4.819801,45.775426,1,7000
FRGLYPLYON8821,4.84858,45.771588,1,7000
FRGLYPLYON8741,4.836853,45.749838,1,7000
FRGLYPLYON8641,4.765806,45.784019,1,7000
FRGLYPLYON8541,4.854637,45.788587,1,7000
FRGLYPLYON8441,4.851691,45.757006,1,7000
FRGLYPLYON8341,4.827657,45.755746,1,7000
FRGLYPLYON9311,4.83371,45.743645,2,7000
FRGLYPLYON9241,4.837599,45.769459,1,7000
FRGLYPLYON9141,4.82572,45.771705,1,7000
FRGLYPLYON9041,4.826636,45.731668,1,7000
FRGLYPLYON8941,4.834451,45.754859,1,7000
FRGLYPLYON8241,4.858266,45.767701,1,7000
FRGLYPLYON7731,4.828203,45.765606,1,7000
FRGLYPLYON7641,4.845349,45.750243,1,7000
FRGLYPLYON7541,4.834116,45.78694,1,7000
FRGLYPLYON7441,4.919892,45.777519,1,7000
FRGLYPLYON7811,4.84453,45.7661,1,7000
FRGLYPLYON8041,4.841962,45.762921,1,7000
FRGLYPLYON8141,4.848397,45.763361,1,7000
FRGLYPLYON7941,4.842903,45.768929,1,7000
FRGLYPLYON10521,4.804307,45.777167,1,7000
FRGLYPLYON10941,4.88884,45.768693,1,7000
FRGLYPLYON10841,4.861625,45.758607,1,7000
FRGLYPLYON10741,4.896494,45.7483,1,7000
FRGLYPLYON10641,4.84352,45.746565,1,7000
FRGLYPLYON11011,4.874061,45.763164,1,7000
FRGLYPLYON11311,4.859324,45.774643,1,7000
FRGLYPLYON11441,4.845828,45.758995,1,7000
FRGLYPLYON11241,4.797609,45.74192,1,7000
FRGLYPLYON11141,4.88493,45.754568,1,7000
FRGLYPLYON9411,4.918049,45.736845,2,7000
FRGLYPLYON10441,4.868093,45.752512,1,7000
FRGLYPLYON9941,4.868584,45.762465,1,7000
FRGLYPLYON9822,4.904544,45.746765,2,24000
FRGLYPLYON9712,4.798111,45.809992,2,7000
FRGLYPLYON9612,4.799631,45.853939,2,7000
FRGLYPLYON9512,4.854293,45.844635,2,7000
FRGLYPLYON10011,4.835647,45.73064,1,7000
FRGLYPLYON10341,4.853004,45.772218,1,7000
FRGLYPLYON10241,4.838031,45.752824,1,7000
FRGLYPLYON10141,4.886463,45.749462,1,7000
FRGLYPLYON16611,4.863127,45.758517,2,50000
FRGLYPLYON4622,4.771318,45.816332,2,24000
FRGLYPLYON4712,4.773797,45.738293,2,24000
FRGLYPLYON4811,4.852093,45.737324,2,7000
FRGLYPLYON4911,4.838506,45.877467,2,7000
FRGLYPLYON5011,4.79816,45.715749,2,7000
FRGLYPLYON5111,4.806887,45.713032,2,7000
FRGLYPLYON6411,4.957432,45.679845,2,50000
FRGLYPLYON4211,5.035817,45.770299,2,24000
FRGLYPLYON4311,4.789977,45.786734,2,24000
FRGLYPLYON4411,4.888112,45.720002,2,24000
FRGLYPLYON4511,4.850108,45.666275,2,24000
FRGLYPLYON5211,4.765452,45.735576,2,7000
FRGLYPLYON5721,4.949094,45.69125,2,7000
FRGLYPLYON5811,4.928949,45.78576,2,7000
FRGLYPLYON5911,4.986585,45.771356,2,50000
FRGLYPLYON6011,4.855184,45.694556,2,7000
FRGLYPLYON6111,4.849492,45.794353,2,7000
FRGLYPLYON6211,4.859705,45.779157,2,50000
FRGLYPLYON6311,4.760909,45.8205,2,50000
FRGLYPLYON5622,4.926708,45.718133,2,24000
FRGLYPLYON5412,4.778237,45.760804,2,24000
FRGLYPLYON5311,4.819514,45.755467,2,7000
FRGLYPLYON5511,4.78582,45.78257,2,24000
FRGLYPLYON4122,4.755318,45.765054,2,24000
FRGLYPLYON3111,4.85484,45.75291,2,7000
FRGLYPLYON2621,4.722615,45.758426,2,7000
FRGLYPLYON2711,4.872156,45.696395,2,7000
FRGLYPLYON2811,4.812139,45.648403,2,7000
FRGLYPLYON2911,4.734441,45.785288,2,7000
FRGLYPLYON3011,4.850437,45.754512,2,7000
FRGLYPLYON2522,4.876832,45.72893,2,7000
FRGLYPLYON2312,4.817802,45.742484,2,7000
FRGLYPLYON2211,4.863299,45.726635,2,7000
FRGLYPLYON2411,4.782994,45.754439,2,7000
FRGLYPLYON3622,4.976542,45.772192,2,24000
FRGLYPLYON3711,4.837835,45.737199,2,24000
FRGLYPLYON3811,4.919312,45.726701,2,24000
FRGLYPLYON3911,4.853851,45.725868,2,24000
FRGLYPLYON4011,5.003734,45.767058,2,24000
FRGLYPLYON3321,4.797656,45.786609,2,7000
FRGLYPLYON3211,4.872527,45.852635,2,7000
FRGLYPLYON3522,4.901374,45.705336,2,24000
FRGLYPLYON3411,4.900704,45.817578,2,7000
FRGLYPLYON18512,4.862654,45.733704,2,50000
FRGLYPLYON18422,4.777584,45.581722,2,24000
FRGLYPLYON18312,4.77209,45.837597,2,7000
FRGLYPLYON18212,4.822612,45.835806,2,7000
FRGLYPLYON18112,4.849126,45.832428,2,50000
FRGLYPLYON18012,4.83123,45.744922,2,50000
FRGLYPLYON17912,4.844451,45.746092,2,50000
FRGLYPLYON17812,4.857939,45.757145,2,50000
FRGLYPLYON17712,4.923888,45.765487,2,50000
FRGLYPLYON18611,4.743303,45.864479,2,7000
FRGLYPLYON6511,4.936937,45.74728,2,50000
FRGLYPLYON511,4.969988,45.737828,2,7000
FRGLYPLYON422,4.795381,45.652114,2,7000
FRGLYPLYON322,4.919721,45.742366,2,7000
FRGLYPLYON222,4.725522,45.746018,2,7000
FRGLYPLYON122,4.842099,45.817736,2,7000
