FRSIGPSIGE27612,2.238681,48.90954
FRSIGPSIGE27512,2.201931,48.863165
FRSIGPSIGE27412,2.223943,48.87384
FRSIGPSIGE27311,2.188821,48.822768
FRSIGPSIGE27211,2.196674,48.82341
FRSIGPSIGE31611,2.482415,48.902376
FRSIGPSIGE24911,2.284068,48.965992
FRSIGPSIGE38612,2.24037,48.9686
FRSIGPSIGE37211,2.1813,48.9621
FRSIGPSIGE37311,2.17747,48.9747
FRSIGPSIGE37521,2.264582,48.743228
FRSIGPSIGE37812,2.2108,49.0173
FRSIGPSIGE38311,2.2633,48.9701
FRSIGPSIGE38512,2.2661,48.9686
FRSIGPSIGE39412,2.25216,49.0132
FRSIGPSIGE38712,2.2562,48.9761
FRSIGPSIGE38911,2.2521,49.0236
FRSIGPSIGE39012,2.24848,49.0193
FRSIGPSIGE39112,2.24591,49.0186
FRSIGPSIGE39211,2.238,49.0107
FRSIGPSIGE39311,2.2484,49.0057
FRSIGPSIGE37111,2.181,48.9796
FRSIGPSIGE36911,2.176,48.9915
FRSIGPSIGE36811,2.1449,48.998
FRSIGPSIGE36611,2.12663,49.0169
FRSIGPSIGE34111,2.2047,49.0408
FRSIGPSIGE34211,2.27736,48.9917
FRSIGPSIGE34311,2.27636,49.0022
FRSIGPSIGE34511,2.27439,48.98
FRSIGPSIGE34611,2.26679,48.995
FRSIGPSIGE34711,2.28509,48.9913
FRSIGPSIGE34911,2.26089,48.9913
FRSIGPSIGE35011,2.26261,48.9898
FRSIGPSIGE35111,2.25678,48.985
FRSIGPSIGE35211,2.27183,48.9797
FRSIGPSIGE35311,2.26332,48.9852
FRSIGPSIGE35411,2.25776,48.9895
FRSIGPSIGE35611,2.2338,48.994
FRSIGPSIGE35811,2.2229,48.9911
FRSIGPSIGE36011,2.2361,48.9843
FRSIGPSIGE36111,2.2277,48.9842
FRSIGPSIGE36211,2.206,49.0509
FRSIGPSIGE36311,2.127156,49.004227
FRSIGPSIGE36411,2.14247,49.0004
FRSIGPSIGE36511,2.15787,49.0025
FRSIGPSIGE39511,2.24271,49.0197
FRSIGPSIGE32411,2.219674,48.755734
FRSIGPSIGE33011,2.209218,48.965775
FRSIGPSIGE32911,2.205439,48.976037
FRSIGPSIGE32811,2.197618,48.958165
FRSIGPSIGE32712,2.309573,48.972443
FRSIGPSIGE32611,2.338942,49.030229
FRSIGPSIGE32512,2.340589,49.025174
FRSIGPSIGE32312,2.357092,48.918278
FRSIGPSIGE32212,2.516052,48.898465
FRSIGPSIGE32112,2.252401,48.740984
FRSIGPSIGE32012,2.631761,48.882366
FRSIGPSIGE31911,2.460008,49.029892
FRSIGPSIGE31712,2.478607,48.900927
FRSIGPSIGE33112,2.202975,48.973692
FRSIGPSIGE33212,2.199478,48.976976
FRSIGPSIGE39611,2.2424,49.0158
FRSIGPSIGE39711,2.16317,49.0203
FRSIGPSIGE39811,2.1413,49.0223
FRSIGPSIGE39912,2.15733,49.0218
FRSIGPSIGE40012,2.1552,49.0194
FRSIGPSIGE40112,2.1991,48.9966
FRSIGPSIGE40212,2.18857,48.9854
FRSIGPSIGE40611,2.23634,49.0019
FRSIGPSIGE40711,2.2444,48.9976
